"transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Year,Month,Quarter,Day,masked_email,masked_phone,Revenue,Discount_Loss"
"981,813,John Harris,107,50000.0,DINING TABLE,Furniture,online,Chennai,2025-08-25,4,UPI,0.1,JohnHarris@gmail.com,9597553148,failed,2025,August,3,25,Jo*****@gmail.com,95******48,180000.0,20000.0"
"982,796,Jasmine Lopez,104,8000.0,shoes,Clothing,offline,Bangalore,2025-09-26,3,NetBanking,0.35,JasmineLopez@outlook.com,9109427917,successful,2025,September,3,26,Ja*****@outlook.com,91******17,15600.0,8400.0"
"983,819,Daniel Vang,105,45000.0,TV,Electronics,offline,Chennai,2026-01-30,5,Card,0.4,DanielVang@outlook.com,8622339771,successful,2026,January,1,30,Da*****@outlook.com,86******71,135000.0,90000.0"
"984,398,Michele Sanchez,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-27,1,Card,0.35,MicheleSanchez@outlook.com,6047184961,successful,2025,December,4,27,Mi*****@outlook.com,60******61,45500.0,24500.0"
"985,736,Lisa Lee,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-01-08,2,Cash,0.2,Lisa63@gmail.com,7056446221,successful,2025,January,1,8,Li*****@gmail.com,70******21,400000.0,100000.0"
"986,108,Andrew Vazquez,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-04-28,1,NetBanking,0.2,AndrewVazquez@yahoo.com,9590808527,successful,2025,April,2,28,An*****@yahoo.com,95******27,12000.0,3000.0"
"987,539,Kari Austin,103,1300.0,Shirt,Clothing,offline,Bangalore,2026-01-19,1,Card,0.15,KariAustin@outlook.com,8841660010,successful,2026,January,1,19,Ka*****@outlook.com,88******10,1105.0,195.0"
"988,185,Sarah Cohen,102,70000.0,PHONE,Electronics,offline,Mumbai,2025-05-28,1,NetBanking,0.35,SarahCohen@outlook.com,8825874728,successful,2025,May,2,28,Sa*****@outlook.com,88******28,45500.0,24500.0"
"989,674,Haley Alvarez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-06-20,3,Card,0.4,HaleyAlvarez@outlook.com,9910438272,successful,2025,June,2,20,Ha*****@outlook.com,99******72,81000.0,54000.0"
"990,777,Charles Vang,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2025-04-19,1,Card,0.35,CharlesVang@yahoo.com,9387030691,successful,2025,April,2,19,Ch*****@yahoo.com,93******91,9750.0,5250.0"
"991,704,Susan Thomas,109,65000.0,REFRIGERATOR,Home Appliances,online,Chennai,2025-11-22,2,Card,0.05,SusanThomas@outlook.com,6067266032,successful,2025,November,4,22,Su*****@outlook.com,60******32,123500.0,6500.0"
"992,680,Benjamin Anderson,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-04-03,2,NetBanking,0.25,BenjaminAnderson@yahoo.com,7059506812,successful,2026,April,2,3,Be*****@yahoo.com,70******12,67500.0,22500.0"
"992,680,Benjamin Anderson,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-04-03,2,NetBanking,0.25,BenjaminAnderson@yahoo.com,7059506812,failed,2026,April,2,3,Be*****@yahoo.com,70******12,67500.0,22500.0"
"993,287,Cory Howell,104,8000.0,SHOES,Clothing,online,Delhi,2025-04-21,1,NetBanking,0.35,Cory93@gmail.com,6894154787,successful,2025,April,2,21,Co*****@gmail.com,68******87,5200.0,2800.0"
"994,107,Cory Tyler,101,250000.0,LAPTOP,Electronics,online,Chennai,2025-07-31,5,Cash,0.15,CoryTyler@outlook.com,7231357413,successful,2025,July,3,31,Co*****@outlook.com,72******13,1062500.0,187500.0"
"995,725,Jody Martinez,107,50000.0,dining table,Furniture,online,Bangalore,2026-02-16,2,UPI,0.25,JodyMartinez@gmail.com,7989096889,successful,2026,February,1,16,Jo*****@gmail.com,79******89,75000.0,25000.0"
"996,274,Joseph Parker,108,15000.0,Mixer grinder,Home Appliances,online,Bangalore,2025-01-10,5,Card,0.2,JosephParker@gmail.com,7902179206,successful,2025,January,1,10,Jo*****@gmail.com,79******06,60000.0,15000.0"
"997,181,Maria Robinson,106,80000.0,sofa,Furniture,offline,Delhi,2025-05-08,2,Card,0.25,MariaRobinson@gmail.com,8794772717,successful,2025,May,2,8,Ma*****@gmail.com,87******17,120000.0,40000.0"
"998,163,Robert Carlson,110,45000.0,microwave,Home Appliances,offline,Mumbai,2026-01-04,2,Cash,0.4,RobertCarlson@gmail.com,8612716458,successful,2026,January,1,4,Ro*****@gmail.com,86******58,54000.0,36000.0"
"999,222,Emily Hernandez,102,70000.0,phone,Electronics,offline,Delhi,2026-03-18,3,NetBanking,0.05,EmilyHernandez@gmail.com,8919398256,successful,2026,March,1,18,Em*****@gmail.com,89******56,199500.0,10500.0"
"1000,279,Lucas Stevens,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-04-20,4,Cash,0.1,LucasStevens@outlook.com,6788203687,successful,2025,April,2,20,Lu*****@outlook.com,67******87,54000.0,6000.0"
"1001,384,Jeffrey Williams,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-03,2,Cash,0.4,JeffreyWilliams@outlook.com,6639911749,successful,2025,October,4,3,Je*****@outlook.com,66******49,84000.0,56000.0"
"1002,822,Christine Rivera,109,65000.0,REFRIGERATOR,Home Appliances,offline,Hyderabad,2025-03-12,3,NetBanking,0.15,ChristineRivera@yahoo.com,6691516621,successful,2025,March,1,12,Ch*****@yahoo.com,66******21,165750.0,29250.0"
"1003,572,Holly Russell,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-06,2,UPI,0.15,HollyRussell@outlook.com,8192200837,successful,2026,January,1,6,Ho*****@outlook.com,81******37,110500.0,19500.0"
"1004,517,Fernando Garza,104,8000.0,shoes,Clothing,offline,Mumbai,2025-04-26,3,NetBanking,0.4,Fernando29@gmail.com,7070665200,successful,2025,April,2,26,Fe*****@gmail.com,70******00,14400.0,9600.0"
"1005,449,Erin Summers,101,250000.0,laptop,Electronics,online,Delhi,2025-12-28,5,Card,0.2,ErinSummers@yahoo.com,9659403005,successful,2025,December,4,28,Er*****@yahoo.com,96******05,1000000.0,250000.0"
"1006,196,Mary Hicks,104,8000.0,shoes,Clothing,online,Chennai,2026-02-27,3,Card,0.2,MaryHicks@gmail.com,7873921272,successful,2026,February,1,27,Ma*****@gmail.com,78******72,19200.0,4800.0"
"1006,196,Mary Hicks,104,8000.0,shoes,Clothing,online,Chennai,2026-02-27,3,Card,0.2,MaryHicks@gmail.com,7873921272,failed,2026,February,1,27,Ma*****@gmail.com,78******72,19200.0,4800.0"
"1007,187,Timothy Salazar,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-07-07,4,NetBanking,0.35,TimothySalazar@yahoo.com,9987961410,successful,2025,July,3,7,Ti*****@yahoo.com,99******10,169000.0,91000.0"
"1008,167,Madison Gentry,105,45000.0,TV,Electronics,online,Delhi,2026-03-17,5,Cash,0.15,MadisonGentry@yahoo.com,6300464928,successful,2026,March,1,17,Ma*****@yahoo.com,63******28,191250.0,33750.0"
"1009,9,Dillon Harris,102,70000.0,PHONE,Electronics,offline,Mumbai,2025-11-23,1,Cash,0.1,Dillon63@gmail.com,8431965006,successful,2025,November,4,23,Di*****@gmail.com,84******06,63000.0,7000.0"
"1010,660,Jessica Stephenson,110,45000.0,microwave,Home Appliances,online,Hyderabad,2026-02-26,3,UPI,0.1,JessicaStephenson@gmail.com,8684231390,successful,2026,February,1,26,Je*****@gmail.com,86******90,121500.0,13500.0"
"1011,43,Jennifer Frye,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-03-12,3,UPI,0.15,JenniferFrye@outlook.com,8475221395,successful,2026,March,1,12,Je*****@outlook.com,84******95,114750.0,20250.0"
"1012,650,Michael Haynes,102,70000.0,Phone,Electronics,online,Hyderabad,2026-03-29,2,UPI,0.15,MichaelHaynes@yahoo.com,6045946833,successful,2026,March,1,29,Mi*****@yahoo.com,60******33,119000.0,21000.0"
"1012,650,Michael Haynes,102,70000.0,Phone,Electronics,online,Hyderabad,2026-03-29,2,UPI,0.15,MichaelHaynes@yahoo.com,6045946833,failed,2026,March,1,29,Mi*****@yahoo.com,60******33,119000.0,21000.0"
"1013,213,Nancy Lee,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-05-27,2,UPI,0.3,NancyLee@yahoo.com,8856457242,successful,2025,May,2,27,Na*****@yahoo.com,88******42,21000.0,9000.0"
"1014,940,Nicole Briggs,106,80000.0,sofa,Furniture,online,Chennai,2025-11-18,3,Cash,0.25,Nicole57@gmail.com,6683550293,successful,2025,November,4,18,Ni*****@gmail.com,66******93,180000.0,60000.0"
"1015,836,Jennifer Ross,104,8000.0,Shoes,Clothing,online,Chennai,2025-11-29,4,NetBanking,0.05,JenniferRoss@gmail.com,9759981995,successful,2025,November,4,29,Je*****@gmail.com,97******95,30400.0,1600.0"
"1016,66,Jonathan Lewis,102,70000.0,PHONE,Electronics,offline,Bangalore,2025-12-31,3,Card,0.25,JonathanLewis@gmail.com,6053764680,successful,2025,December,4,31,Jo*****@gmail.com,60******80,157500.0,52500.0"
"1017,953,Adam Taylor,101,250000.0,laptop,Electronics,offline,Bangalore,2025-05-31,3,UPI,0.05,Adam83@gmail.com,9115270391,successful,2025,May,2,31,Ad*****@gmail.com,91******91,712500.0,37500.0"
"1018,731,Mike Chavez,105,45000.0,tv,Electronics,online,Hyderabad,2025-10-28,5,Card,0.4,MikeChavez@outlook.com,6341636056,successful,2025,October,4,28,Mi*****@outlook.com,63******56,135000.0,90000.0"
"1019,948,Deborah Payne,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-08-09,4,Card,0.35,DeborahPayne@yahoo.com,6336002428,successful,2025,August,3,9,De*****@yahoo.com,63******28,169000.0,91000.0"
"1020,273,John Evans,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2026-03-25,5,Card,0.4,JohnEvans@outlook.com,9981751499,successful,2026,March,1,25,Jo*****@outlook.com,99******99,45000.0,30000.0"
"1021,430,Elizabeth Stephens,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-12,4,Card,0.05,Elizabeth78@gmail.com,8179118257,successful,2025,September,3,12,El*****@gmail.com,81******57,171000.0,9000.0"
"1022,152,Levi Leon,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-04,2,NetBanking,0.35,Levi30@gmail.com,6634513306,successful,2025,May,2,4,Le*****@gmail.com,66******06,104000.0,56000.0"
"1023,393,Shannon Alvarez,105,45000.0,Tv,Electronics,offline,Mumbai,2025-12-19,5,NetBanking,0.3,ShannonAlvarez@gmail.com,9564682230,successful,2025,December,4,19,Sh*****@gmail.com,95******30,157500.0,67500.0"
"1024,565,Craig Moore,106,80000.0,sofa,Furniture,online,Mumbai,2025-08-11,2,UPI,0.1,CraigMoore@gmail.com,9983242911,successful,2025,August,3,11,Cr*****@gmail.com,99******11,144000.0,16000.0"
"1025,901,Robert Mccoy,102,70000.0,PHONE,Electronics,online,Mumbai,2025-12-19,5,Card,0.05,RobertMccoy@gmail.com,6111279632,successful,2025,December,4,19,Ro*****@gmail.com,61******32,332500.0,17500.0"
"1026,290,Megan Carter,109,65000.0,REFRIGERATOR,Home Appliances,offline,Chennai,2025-10-06,5,Card,0.3,MeganCarter@yahoo.com,6205851923,successful,2025,October,4,6,Me*****@yahoo.com,62******23,227500.0,97500.0"
"1027,574,Carl Barrera,106,80000.0,SOFA,Furniture,offline,Bangalore,2026-02-26,5,Cash,0.35,CarlBarrera@outlook.com,6248556775,successful,2026,February,1,26,Ca*****@outlook.com,62******75,260000.0,140000.0"
"1028,959,Andrea Bailey,107,50000.0,dining table,Furniture,offline,Chennai,2025-09-18,1,Cash,0.1,AndreaBailey@gmail.com,6729410607,successful,2025,September,3,18,An*****@gmail.com,67******07,45000.0,5000.0"
"1029,329,William Jackson,107,50000.0,dining table,Furniture,online,Mumbai,2026-01-15,5,NetBanking,0.05,WilliamJackson@outlook.com,7805292206,successful,2026,January,1,15,Wi*****@outlook.com,78******06,237500.0,12500.0"
"1029,329,William Jackson,107,50000.0,dining table,Furniture,online,Mumbai,2026-01-15,5,NetBanking,0.05,WilliamJackson@outlook.com,7805292206,failed,2026,January,1,15,Wi*****@outlook.com,78******06,237500.0,12500.0"
"1030,584,Stacie Jones,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-17,2,UPI,0.1,StacieJones@gmail.com,9671322693,successful,2025,May,2,17,St*****@gmail.com,96******93,144000.0,16000.0"
"1031,619,Angelica Wood,105,45000.0,TV,Electronics,online,Mumbai,2025-08-17,2,Card,0.35,AngelicaWood@outlook.com,9231454769,successful,2025,August,3,17,An*****@outlook.com,92******69,58500.0,31499.999999999996"
"1032,717,Lisa Palmer,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-10-06,2,Card,0.15,LisaPalmer@outlook.com,9293433987,successful,2025,October,4,6,Li*****@outlook.com,92******87,110500.0,19500.0"
"1033,116,Doris Banks,109,65000.0,REFRIGERATOR,Home Appliances,online,Delhi,2025-12-01,5,UPI,0.35,DorisBanks@yahoo.com,9354316106,successful,2025,December,4,1,Do*****@yahoo.com,93******06,211250.0,113750.0"
"1034,467,Tommy Brown,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-18,1,Card,0.3,TommyBrown@outlook.com,6791603392,successful,2026,February,1,18,To*****@outlook.com,67******92,49000.0,21000.0"
"1034,467,Tommy Brown,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-18,1,Card,0.3,TommyBrown@outlook.com,6791603392,failed,2026,February,1,18,To*****@outlook.com,67******92,49000.0,21000.0"
"1035,108,Andrew Vazquez,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,2025-08-13,2,NetBanking,0.3,AndrewVazquez@yahoo.com,9590808527,successful,2025,August,3,13,An*****@yahoo.com,95******27,21000.0,9000.0"
"1036,58,Michelle Barnes,103,1300.0,SHIRT,Clothing,offline,Hyderabad,2025-10-02,2,UPI,0.15,Michelle20@gmail.com,7266816620,successful,2025,October,4,2,Mi*****@gmail.com,72******20,2210.0,390.0"
"1037,494,Russell Estes,105,45000.0,Tv,Electronics,online,Chennai,2025-07-23,1,Cash,0.3,RussellEstes@yahoo.com,6730828527,successful,2025,July,3,23,Ru*****@yahoo.com,67******27,31499.999999999996,13500.0"
"1038,647,Michelle Conway,110,45000.0,microwave,Home Appliances,online,Chennai,2025-08-24,5,UPI,0.4,MichelleConway@yahoo.com,9030419105,successful,2025,August,3,24,Mi*****@yahoo.com,90******05,135000.0,90000.0"
"1039,159,Patrick Lucas,108,15000.0,Mixer grinder,Home Appliances,online,Delhi,2026-10-03,3,Card,0.2,PatrickLucas@gmail.com,7641363339,successful,2026,October,4,3,Pa*****@gmail.com,76******39,36000.0,9000.0"
"1040,750,Kristi Blackwell,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2025-12-03,3,Card,0.1,KristiBlackwell@yahoo.com,7744513501,successful,2025,December,4,3,Kr*****@yahoo.com,77******01,175500.0,19500.0"
"1041,672,Austin Perez,102,70000.0,phone,Electronics,offline,Delhi,2026-01-12,3,Cash,0.35,Austin35@gmail.com,6030034218,successful,2026,January,1,12,Au*****@gmail.com,60******18,136500.0,73500.0"
"1042,993,Julie Wade,106,80000.0,sofa,Furniture,online,Bangalore,2025-08-30,2,NetBanking,0.4,JulieWade@outlook.com,7427719325,successful,2025,August,3,30,Ju*****@outlook.com,74******25,96000.0,64000.0"
"1043,398,Michele Sanchez,102,70000.0,Phone,Electronics,online,Bangalore,2025-07-07,2,Cash,0.25,MicheleSanchez@outlook.com,6047184961,successful,2025,July,3,7,Mi*****@outlook.com,60******61,105000.0,35000.0"
"1044,567,Benjamin Peters,103,1300.0,SHIRT,Clothing,offline,Bangalore,2025-12-24,2,UPI,0.05,Benjamin60@gmail.com,7804618438,successful,2025,December,4,24,Be*****@gmail.com,78******38,2470.0,130.0"
"1044,567,Benjamin Peters,103,1300.0,SHIRT,Clothing,offline,Bangalore,2025-12-24,2,UPI,0.05,Benjamin60@gmail.com,7804618438,failed,2025,December,4,24,Be*****@gmail.com,78******38,2470.0,130.0"
"1045,348,James Nash,109,65000.0,refrigerator,Home Appliances,offline,Chennai,2025-08-14,5,Card,0.35,James62@gmail.com,7753726437,successful,2025,August,3,14,Ja*****@gmail.com,77******37,211250.0,113750.0"
"1046,907,Jeffrey Mccall,101,250000.0,LAPTOP,Electronics,online,Hyderabad,2025-10-21,1,UPI,0.25,Jeffrey63@gmail.com,6709574650,successful,2025,October,4,21,Je*****@gmail.com,67******50,187500.0,62500.0"
"1047,977,Gloria Navarro,106,80000.0,sofa,Furniture,online,Chennai,2025-04-20,3,NetBanking,0.4,GloriaNavarro@yahoo.com,7212940862,successful,2025,April,2,20,Gl*****@yahoo.com,72******62,144000.0,96000.0"
"1048,143,Brian Johnson,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-24,4,UPI,0.15,BrianJohnson@yahoo.com,6408880131,successful,2025,August,3,24,Br*****@yahoo.com,64******31,221000.0,39000.0"
"1049,566,Tina Chung,102,70000.0,Phone,Electronics,offline,Mumbai,2025-04-08,2,Card,0.35,Tina71@gmail.com,6779966511,successful,2025,April,2,8,Ti*****@gmail.com,67******11,91000.0,49000.0"
"1050,19,Jessica Osborne,109,65000.0,refrigerator,Home Appliances,online,Mumbai,2025-11-30,4,Cash,0.05,JessicaOsborne@outlook.com,8664830000,successful,2025,November,4,30,Je*****@outlook.com,86******00,247000.0,13000.0"
"1051,209,Aaron Mclaughlin,104,8000.0,SHOES,Clothing,offline,Chennai,2025-12-17,5,NetBanking,0.35,AaronMclaughlin@outlook.com,8765355147,successful,2025,December,4,17,Aa*****@outlook.com,87******47,26000.0,14000.0"
"1052,911,Kelly Le,107,50000.0,dining table,Furniture,offline,Delhi,2025-08-08,4,Card,0.1,KellyLe@outlook.com,6813665769,successful,2025,August,3,8,Ke*****@outlook.com,68******69,180000.0,20000.0"
"1053,714,Scott Lane,103,1300.0,SHIRT,Clothing,online,Mumbai,2025-10-26,5,Cash,0.15,ScottLane@gmail.com,9907024950,successful,2025,October,4,26,Sc*****@gmail.com,99******50,5525.0,975.0"
"1054,898,Joseph Tyler,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-04-19,5,Cash,0.3,JosephTyler@gmail.com,6140222797,successful,2025,April,2,19,Jo*****@gmail.com,61******97,157500.0,67500.0"
"1054,898,Joseph Tyler,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-04-19,5,Cash,0.3,JosephTyler@gmail.com,6140222797,failed,2025,April,2,19,Jo*****@gmail.com,61******97,157500.0,67500.0"
"1055,691,Clayton Miles,105,45000.0,TV,Electronics,online,Mumbai,2026-01-20,1,NetBanking,0.3,ClaytonMiles@gmail.com,6887134137,successful,2026,January,1,20,Cl*****@gmail.com,68******37,31499.999999999996,13500.0"
"1056,104,Amanda Castillo,104,8000.0,shoes,Clothing,online,Hyderabad,2025-06-04,2,Cash,0.2,AmandaCastillo@yahoo.com,9259539548,successful,2025,June,2,4,Am*****@yahoo.com,92******48,12800.0,3200.0"
"1057,244,Frederick Gonzalez,101,250000.0,LAPTOP,Electronics,online,Chennai,2025-12-31,3,UPI,0.15,FrederickGonzalez@outlook.com,7865581750,successful,2025,December,4,31,Fr*****@outlook.com,78******50,637500.0,112500.0"
"1058,899,Whitney Avila,103,1300.0,SHIRT,Clothing,offline,Delhi,2026-03-13,5,UPI,0.2,WhitneyAvila@yahoo.com,8468023615,successful,2026,March,1,13,Wh*****@yahoo.com,84******15,5200.0,1300.0"
"1059,473,Daniel Tapia,102,70000.0,phone,Electronics,offline,Hyderabad,2025-04-25,2,Card,0.15,DanielTapia@yahoo.com,9989293308,successful,2025,April,2,25,Da*****@yahoo.com,99******08,119000.0,21000.0"
"1060,323,Victoria Phillips,107,50000.0,Dining table,Furniture,online,Hyderabad,2026-01-20,1,NetBanking,0.3,VictoriaPhillips@gmail.com,6126060994,successful,2026,January,1,20,Vi*****@gmail.com,61******94,35000.0,15000.0"
"1061,346,Erin Frye,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-04-24,2,UPI,0.3,ErinFrye@yahoo.com,6265675711,successful,2025,April,2,24,Er*****@yahoo.com,62******11,21000.0,9000.0"
"1062,15,Robin Ray,109,65000.0,REFRIGERATOR,Home Appliances,online,Chennai,2026-03-16,3,UPI,0.15,RobinRay@outlook.com,6680791348,successful,2026,March,1,16,Ro*****@outlook.com,66******48,165750.0,29250.0"
"1063,665,Nicole Gutierrez,104,8000.0,shoes,Clothing,online,Delhi,2025-08-22,5,NetBanking,0.05,NicoleGutierrez@gmail.com,9329806956,successful,2025,August,3,22,Ni*****@gmail.com,93******56,38000.0,2000.0"
"1064,208,Matthew Berry,105,45000.0,TV,Electronics,offline,Hyderabad,2026-04-04,4,NetBanking,0.2,MatthewBerry@gmail.com,8863808727,successful,2026,April,2,4,Ma*****@gmail.com,88******27,144000.0,36000.0"
"1065,644,John Parrish,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,2025-05-17,2,UPI,0.25,JohnParrish@gmail.com,7075517481,successful,2025,May,2,17,Jo*****@gmail.com,70******81,22500.0,7500.0"
"1066,87,Peter Silva,105,45000.0,TV,Electronics,online,Chennai,2025-05-15,1,UPI,0.4,PeterSilva@outlook.com,7226480954,successful,2025,May,2,15,Pe*****@outlook.com,72******54,27000.0,18000.0"
"1067,806,Jacqueline Cantu,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-19,5,NetBanking,0.35,Jacqueline4@gmail.com,8698814533,successful,2025,July,3,19,Ja*****@gmail.com,86******33,4225.0,2275.0"
"1067,806,Jacqueline Cantu,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-19,5,NetBanking,0.35,Jacqueline4@gmail.com,8698814533,failed,2025,July,3,19,Ja*****@gmail.com,86******33,4225.0,2275.0"
"1068,225,Caitlin Contreras,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-22,5,Card,0.05,CaitlinContreras@yahoo.com,7971343584,successful,2025,July,3,22,Ca*****@yahoo.com,79******84,6175.0,325.0"
"1069,133,Christy Stone,105,45000.0,tv,Electronics,online,Chennai,2025-05-04,2,Cash,0.35,ChristyStone@outlook.com,6490965000,successful,2025,May,2,4,Ch*****@outlook.com,64******00,58500.0,31499.999999999996"
"1070,420,Marcus Wilkinson,107,50000.0,DINING TABLE,Furniture,offline,Hyderabad,2026-01-01,4,Cash,0.4,MarcusWilkinson@yahoo.com,7506061410,successful,2026,January,1,1,Ma*****@yahoo.com,75******10,120000.0,80000.0"
"1071,667,Kelsey Mendoza,102,70000.0,PHONE,Electronics,offline,Bangalore,2026-03-16,2,Card,0.35,KelseyMendoza@outlook.com,7562379912,successful,2026,March,1,16,Ke*****@outlook.com,75******12,91000.0,49000.0"
"1072,804,Tiffany Caldwell,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2025-06-16,3,Card,0.15,TiffanyCaldwell@outlook.com,8388097153,successful,2025,June,2,16,Ti*****@outlook.com,83******53,165750.0,29250.0"
